,Driver,TeamId,GridPosition,TotalSectorTime (s),Grid_Gap_to_Pole,Quali_vs_Teammate,Race,Year,CleanAirPace_seconds,Practice_Gap_to_Fastest,Practice_vs_Quali_Rank,AirTemp,Pressure,Rain,WindSpeed,TrackTemp,Is_Monza
291,HUL,sauber,18.0,83.17933823529413,17.0,5.5,Hungary,2025,76.025,1.1090000000000089,-9.0,22.082165605095543,987.140127388535,False,2.150955414012739,32.72993630573249,0
292,SAI,williams,13.0,83.24416176470588,12.0,-3.0,Hungary,2025,76.68,1.76400000000001,7.0,22.082165605095543,987.140127388535,False,2.150955414012739,32.72993630573249,0
293,ALB,williams,19.0,83.2844411764706,18.0,3.0,Hungary,2025,76.53,1.6140000000000043,-3.0,22.082165605095543,987.140127388535,False,2.150955414012739,32.72993630573249,0
294,OCO,haas,17.0,83.39842647058823,16.0,3.0,Hungary,2025,76.531,1.615000000000009,0.0,22.082165605095543,987.140127388535,False,2.150955414012739,32.72993630573249,0
295,TSU,red_bull,20.0,83.3887794117647,19.0,6.0,Hungary,2025,76.485,1.5690000000000026,-5.0,22.082165605095543,987.140127388535,False,2.150955414012739,32.72993630573249,0
296,COL,alpine,14.0,83.40610294117647,13.0,-1.0,Hungary,2025,76.247,1.331000000000003,-2.0,22.082165605095543,987.140127388535,False,2.150955414012739,32.72993630573249,0
297,GAS,alpine,16.0,83.3877205882353,15.0,1.0,Hungary,2025,76.57,1.6539999999999964,3.0,22.082165605095543,987.140127388535,False,2.150955414012739,32.72993630573249,0
298,BEA,haas,11.0,83.97487234042552,10.0,-3.0,Hungary,2025,76.567,1.6509999999999962,7.0,22.082165605095543,987.140127388535,False,2.150955414012739,32.72993630573249,0
299,PIA,mclaren,1.0,82.12995774647888,0.0,-0.5,Netherlands,2025,69.214,0.24200000000000443,1.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
300,VER,red_bull,3.0,82.13295774647887,2.0,-4.5,Netherlands,2025,69.925,0.953000000000003,2.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
301,HAD,rb,4.0,82.13507042253521,3.0,-2.0,Netherlands,2025,70.166,1.1940000000000026,6.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
302,RUS,mercedes,5.0,82.15659154929577,4.0,-3.0,Netherlands,2025,69.858,0.8860000000000099,-2.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
303,ALB,williams,15.0,82.13588732394366,14.0,3.0,Netherlands,2025,70.099,1.1270000000000095,-7.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
304,BEA,haas,20.0,82.07705633802817,19.0,1.0,Netherlands,2025,70.595,1.6230000000000047,-5.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
305,STR,aston_martin,19.0,82.12776056338028,18.0,4.5,Netherlands,2025,70.103,1.1310000000000002,-10.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
306,ALO,aston_martin,10.0,82.1919014084507,9.0,-4.5,Netherlands,2025,69.977,1.0050000000000097,-3.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
307,TSU,red_bull,12.0,82.23342253521126,11.0,4.5,Netherlands,2025,70.349,1.3770000000000095,0.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
308,OCO,haas,18.0,82.20722535211267,17.0,-1.0,Netherlands,2025,70.801,1.8290000000000077,0.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
309,COL,alpine,16.0,82.21957746478873,15.0,1.0,Netherlands,2025,70.957,1.9849999999999994,3.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
310,LAW,rb,8.0,82.30115492957748,7.0,2.0,Netherlands,2025,70.3,1.328000000000003,3.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
311,SAI,williams,9.0,82.29732394366198,8.0,-3.0,Netherlands,2025,69.913,0.9410000000000025,-5.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
312,HUL,sauber,17.0,82.28342253521127,16.0,2.0,Netherlands,2025,70.599,1.6270000000000095,-1.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
313,BOR,sauber,13.0,82.30560563380283,12.0,-2.0,Netherlands,2025,70.361,1.38900000000001,0.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
314,ANT,mercedes,11.0,82.13261971830985,10.0,3.0,Netherlands,2025,70.697,1.7250000000000085,6.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
315,GAS,alpine,14.0,82.3534647887324,13.0,-1.0,Netherlands,2025,70.963,1.9909999999999997,6.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
316,NOR,mclaren,2.0,80.75807936507937,1.0,0.5,Netherlands,2025,68.972,0.0,-1.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
317,LEC,ferrari,6.0,78.73174509803921,5.0,-0.5,Netherlands,2025,69.938,0.9660000000000082,0.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
318,HAM,ferrari,7.0,76.30671428571429,6.0,0.5,Netherlands,2025,70.373,1.4010000000000105,7.0,20.077358490566034,1006.2056603773585,False,2.170440251572327,27.96352201257861,0
319,VER,red_bull,1.0,83.02242307692309,0.0,-4.0,Monza,2025,79.498,0.1670000000000016,3.0,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
320,NOR,mclaren,2.0,83.38657692307693,1.0,-0.5,Monza,2025,79.331,0.0,-1.0,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
321,PIA,mclaren,3.0,83.417,2.0,0.5,Monza,2025,79.496,0.16499999999999204,0.0,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
322,LEC,ferrari,4.0,83.49363461538462,3.0,-3.0,Monza,2025,79.352,0.021000000000000796,-2.0,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
323,RUS,mercedes,5.0,83.62113461538462,4.0,-0.5,Monza,2025,79.515,0.1839999999999975,0.0,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
324,HAM,ferrari,10.0,83.67853846153847,9.0,3.0,Monza,2025,79.598,0.2669999999999959,-3.0,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
325,ALB,williams,14.0,83.88482692307693,13.0,0.5,Monza,2025,79.72,0.3889999999999958,-4.0,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
326,BOR,sauber,7.0,84.08961538461539,6.0,-2.5,Monza,2025,79.558,0.22700000000000387,-1.0,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
327,ANT,mercedes,6.0,83.98848076923076,5.0,0.5,Monza,2025,79.696,0.3649999999999949,3.0,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
328,HAD,rb,19.0,84.10265384615384,18.0,0.5,Monza,2025,79.603,0.27199999999999136,-11.0,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
329,SAI,williams,13.0,84.16096153846154,12.0,-0.5,Monza,2025,79.907,0.5759999999999934,0.0,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
330,BEA,haas,11.0,84.2634423076923,10.0,-2.0,Monza,2025,80.209,0.8780000000000001,6.0,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
331,TSU,red_bull,9.0,84.49515384615384,8.0,4.0,Monza,2025,80.059,0.7279999999999944,6.0,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
332,LAW,rb,18.0,84.48311538461539,17.0,-0.5,Monza,2025,80.132,0.8010000000000019,-2.0,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
333,OCO,haas,15.0,84.57403921568627,14.0,2.0,Monza,2025,80.304,0.972999999999999,5.0,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
334,GAS,alpine,20.0,84.59776470588235,19.0,1.5,Monza,2025,80.247,0.9159999999999968,-1.5,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
335,COL,alpine,17.0,84.65590196078432,16.0,-1.5,Monza,2025,80.034,0.703000000000003,-3.0,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
336,STR,aston_martin,16.0,84.69980392156863,15.0,4.0,Monza,2025,80.247,0.9159999999999968,2.5,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
337,ALO,aston_martin,8.0,86.60247826086957,7.0,-4.0,Monza,2025,79.861,0.5300000000000011,4.0,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
338,HUL,sauber,12.0,,11.0,2.5,Monza,2025,79.737,0.4059999999999917,-1.0,26.76111111111111,996.7527777777775,False,1.9604166666666663,43.28819444444444,1
